1.000000000000000000e+00,5.730337078651684957e-01,6.666666666666666297e-01,9.145146927871772302e-01
8.427096502317741322e-01,6.067415730337079038e-01,5.000000000000000000e-01,8.639632851565175464e-01
6.912136536030341061e-01,2.921348314606741492e-01,6.999999999999999556e-01,7.329954106445647488e-01
8.989675516224189256e-01,8.202247191011236005e-01,4.444444444444444198e-01,1.000000000000000000e+00
8.343868520859670790e-01,7.977528089887639950e-01,6.777777777777778123e-01,7.655318857455990500e-01
4.045512010113779811e-01,2.134831460674157244e-01,5.999999999999999778e-01,5.247619699979451102e-01
5.792246101980614847e-01,2.359550561797752743e-01,5.555555555555555802e-01,5.673676279197205075e-01
6.378002528445005925e-01,4.943820224719100986e-01,5.000000000000000000e-01,6.824440030139050650e-01
4.184576485461441453e-01,1.235955056179775247e-01,6.222222222222222321e-01,4.551681622028906360e-01
4.765065318162663432e-01,1.797752808988763995e-01,6.999999999999999556e-01,5.242139872594013816e-01
3.647281921618205081e-01,3.370786516853932491e-01,6.333333333333333037e-01,3.728337557366943056e-01
6.609776654024441811e-01,1.573033707865168496e-01,7.888888888888888618e-01,5.953832454277689923e-01
3.660977665402443959e-01,1.235955056179775247e-01,5.999999999999999778e-01,4.048907459415028165e-01
7.181837336704592900e-01,6.741573033707864981e-01,4.333333333333333481e-01,8.095759983560517625e-01
5.461441213653602800e-01,1.235955056179775247e-01,7.555555555555555358e-01,5.873005000342489401e-01
5.155920775389801758e-01,1.348314606741572996e-01,7.444444444444444642e-01,5.512706349749982859e-01
4.497471554993678899e-01,2.808988764044944020e-01,5.111111111111110716e-01,5.185971641893279971e-01
4.457437842393594529e-01,6.741573033707864981e-02,6.777777777777778123e-01,4.205767518323172971e-01
5.183312262958280625e-01,2.696629213483145993e-01,7.111111111111111382e-01,5.462702924857867348e-01
4.259376316898440540e-01,5.505617977528090012e-01,4.555555555555555469e-01,4.535242139872593947e-01
7.232406236831016022e-01,7.528089887640448952e-01,6.222222222222222321e-01,7.956024385231865725e-01
4.741887905604719733e-01,3.146067415730336991e-01,6.777777777777778123e-01,5.005137338173847317e-01
5.312895069532237446e-01,1.910112359550561745e-01,5.222222222222222543e-01,5.194876361394615838e-01
6.009270965023177924e-01,5.955056179775281011e-01,8.000000000000000444e-01,5.781217891636413198e-01
5.052675937631689873e-01,2.134831460674157244e-01,7.444444444444444642e-01,4.868141653537913505e-01
5.697429414243573298e-01,4.831460674157303514e-01,7.444444444444444642e-01,5.333242002876908971e-01
3.874841972187104688e-01,2.584269662921348520e-01,6.999999999999999556e-01,4.780464415370915821e-01
5.755372945638432824e-01,8.202247191011236005e-01,3.444444444444444420e-01,5.504486608671826930e-01
5.711125158027813287e-01,5.842696629213482984e-01,6.888888888888888840e-01,5.360641139804096511e-01
4.221449641803624031e-01,5.730337078651684957e-01,5.000000000000000000e-01,4.787314199602712428e-01
4.452170248630425431e-01,1.573033707865168496e-01,8.333333333333333703e-01,3.864648263579697485e-01
4.452170248630425431e-01,6.741573033707864981e-02,5.999999999999999778e-01,5.202411124049592939e-01
3.082595870206489841e-01,5.617977528089887485e-02,5.999999999999999778e-01,4.013973559832865190e-01
3.406026127265065484e-01,1.685393258426966245e-01,6.444444444444444864e-01,3.961915199671210419e-01
4.554361567635903940e-01,3.820224719101123489e-01,7.666666666666667185e-01,4.455099664360572809e-01
2.144964180362410322e-01,2.921348314606741492e-01,4.222222222222222210e-01,2.660456195629837817e-01
3.239570164348925529e-01,2.134831460674157244e-01,7.222222222222222099e-01,3.516679224604424836e-01
5.711125158027813287e-01,7.977528089887639950e-01,5.888888888888889062e-01,5.257894376327145736e-01
2.904551201011377759e-01,4.382022471910112515e-01,5.111111111111110716e-01,3.502294677717651683e-01
2.192372524230931374e-01,2.921348314606741492e-01,5.777777777777777235e-01,2.907733406397698395e-01
5.660556257901390165e-01,6.179775280898875955e-01,5.666666666666666519e-01,5.398314953078977574e-01
2.485250737463126913e-01,1.460674157303370746e-01,3.666666666666666408e-01,3.716692924172888546e-01
2.772861356932153631e-01,2.359550561797752743e-01,5.222222222222222543e-01,3.028974587300500287e-01
3.557732827644332074e-01,2.921348314606741492e-01,7.222222222222222099e-01,4.661963148160833126e-01
3.061525495153814003e-01,2.471910112359550493e-01,5.777777777777777235e-01,3.261182272758408329e-01
2.521070375052675838e-01,2.134831460674157244e-01,5.555555555555555802e-01,3.436536749092403698e-01
4.917825537294563953e-01,6.067415730337079038e-01,6.111111111111111605e-01,4.911980272621412347e-01
4.307838179519595245e-01,2.247191011235954994e-01,6.777777777777778123e-01,3.981779573943420858e-01
4.416694830611925804e-01,5.062339706659932936e-01,9.219793465301893143e-01,4.540394335595234754e-01
2.725453013063632302e-01,3.707865168539326017e-01,3.888888888888888951e-01,2.931022672785807415e-01
4.221449641803624031e-01,1.797752808988763995e-01,6.777777777777778123e-01,4.380437016233988401e-01
4.765065318162663432e-01,1.685393258426966245e-01,8.111111111111111160e-01,4.961298719090348475e-01
4.735566793088917259e-01,1.011235955056179747e-01,8.111111111111111160e-01,4.076306596342215149e-01
2.731774125579435331e-01,3.033707865168539519e-01,5.000000000000000000e-01,3.666689499280772480e-01
2.663295406658238718e-01,3.707865168539326017e-01,5.222222222222222543e-01,3.424892115898349187e-01
5.435103244837757863e-01,9.213483146067416030e-01,4.777777777777778012e-01,5.094184533187204877e-01
3.819005478297513578e-01,1.797752808988763995e-01,6.444444444444444864e-01,3.826289471881635929e-01
2.192372524230931374e-01,1.348314606741572996e-01,5.777777777777777235e-01,3.139256113432427053e-01
5.133796881584492544e-01,4.044943820224718989e-01,4.777777777777778012e-01,4.560586341530241672e-01
3.819005478297513578e-01,4.494382022471909988e-02,7.333333333333332815e-01,3.971504897595725669e-01
1.638221660345554054e-01,2.808988764044944020e-01,4.000000000000000222e-01,2.239194465374340637e-01
4.926253687315634289e-01,5.955056179775281011e-01,6.222222222222222321e-01,4.535242139872593947e-01
3.625158027812895312e-01,5.505617977528090012e-01,4.333333333333333481e-01,3.667374477703952418e-01
3.062579013906447378e-01,2.134831460674157244e-01,5.111111111111110716e-01,3.721487773135146448e-01
7.358828487147071051e-01,6.067415730337079038e-01,6.777777777777778123e-01,6.227138845126378719e-01
5.117994100294985804e-01,8.876404494382021948e-01,5.222222222222222543e-01,4.923624905815466857e-01
2.358828487147071329e-01,2.921348314606741492e-01,5.000000000000000000e-01,4.326323720802794925e-01
2.485250737463126913e-01,2.808988764044944020e-01,4.000000000000000222e-01,3.202274128364956396e-01
3.381795195954487854e-01,1.685393258426966245e-01,6.555555555555555580e-01,3.800260291800808266e-01
3.819005478297513578e-01,5.730337078651684957e-01,6.222222222222222321e-01,4.363997534077676543e-01
3.650442477876106318e-01,8.651685393258427004e-01,4.222222222222222210e-01,2.392629632166586862e-01
3.697850821744627092e-01,7.865168539325842478e-02,8.000000000000000444e-01,3.777656003835879184e-01
5.616308470290770627e-01,7.865168539325843033e-01,4.222222222222222210e-01,5.369545859305432378e-01
3.636746734091866884e-01,6.741573033707864981e-02,6.555555555555555580e-01,3.890677443660524593e-01
8.561946902654867797e-01,7.977528089887639950e-01,3.888888888888888951e-01,8.519076649085554065e-01
3.636746734091866884e-01,2.808988764044944020e-01,5.999999999999999778e-01,3.830399342420713893e-01
3.015170670037926604e-01,3.370786516853932491e-02,7.111111111111111382e-01,3.211178847866292263e-01
3.557732827644332074e-01,2.808988764044944020e-01,5.777777777777777235e-01,3.326255222960476932e-01
3.210071639275179356e-01,8.764044943820225031e-01,3.333333333333333148e-01,3.694773614631138847e-01
3.636746734091866884e-01,1.685393258426966245e-01,7.222222222222222099e-01,3.254332488526611167e-01
2.485250737463126913e-01,1.460674157303370746e-01,5.444444444444443976e-01,3.902322076854579103e-01
2.594816687737041550e-01,2.808988764044944020e-01,4.111111111111110938e-01,2.437838208096445025e-01
2.327222924568057294e-01,1.910112359550561745e-01,5.999999999999999778e-01,2.637851907664908735e-01
2.685516171962725185e-01,2.536738563526865775e-01,6.891662273191998533e-01,2.697279007764929459e-01
3.874841972187104688e-01,5.617977528089888040e-01,4.222222222222222210e-01,3.561887800534283000e-01
3.146860514117151286e-01,6.741573033707864981e-02,6.333333333333333037e-01,3.406397698472498070e-01
3.636746734091866884e-01,5.617977528089888040e-01,5.444444444444443976e-01,3.614631139119117709e-01
6.958491361146228460e-01,6.292134831460673983e-01,3.888888888888888951e-01,6.114117405301733310e-01
2.955120101137800326e-01,2.584269662921348520e-01,4.000000000000000222e-01,3.622850880197273638e-01
3.002528445006321101e-01,2.808988764044944020e-01,6.888888888888888840e-01,4.335913418727310176e-01
2.536873156342183133e-01,6.741573033707864981e-02,5.222222222222222543e-01,3.313925611343242483e-01
3.874841972187104688e-01,6.292134831460673983e-01,3.777777777777777679e-01,4.437290225357901075e-01
2.192372524230931374e-01,2.696629213483145993e-01,5.333333333333333259e-01,2.428248510171929497e-01
3.557732827644332074e-01,1.011235955056179747e-01,5.222222222222222543e-01,3.796150421261730301e-01
3.637800252844500815e-01,4.606741573033708015e-01,4.777777777777778012e-01,2.626892252894033608e-01
3.837968815844922110e-01,3.483146067415730518e-01,3.888888888888888951e-01,4.325638742379614987e-01
2.044879898862199674e-01,3.483146067415730518e-01,4.888888888888888729e-01,2.270018494417425925e-01
4.045512010113779811e-01,5.280898876404493958e-01,6.999999999999999556e-01,3.557777929995205035e-01
4.027602191319005209e-01,6.629213483146066954e-01,3.444444444444444420e-01,4.008493732447427904e-01
2.904551201011377759e-01,2.808988764044944020e-01,7.111111111111111382e-01,3.218713610521268809e-01
3.229034976822587333e-01,2.471910112359550493e-01,6.222222222222222321e-01,3.265292143297486294e-01
3.395490939738727287e-01,3.258426966292135019e-01,5.111111111111110716e-01,3.539968490992533856e-01
4.962073324905183491e-01,8.202247191011236005e-01,5.666666666666666519e-01,4.720871292554284504e-01
2.815002107037505308e-01,3.820224719101123489e-01,4.555555555555555469e-01,4.136584697582026404e-01
2.996207332490518072e-01,1.348314606741572996e-01,6.999999999999999556e-01,3.475580519213644637e-01
2.469447956173619896e-01,2.022471910112359494e-01,4.444444444444444198e-01,3.168025207205972804e-01
4.449009692372524194e-01,5.730337078651684957e-01,6.222222222222222321e-01,4.228371806288102053e-01
2.248209018120522484e-01,3.146067415730336991e-01,4.000000000000000222e-01,1.574765394890060843e-01
4.449009692372524194e-01,9.325842696629212947e-01,3.888888888888888951e-01,4.140694568121104369e-01
2.241887905604719733e-01,1.685393258426966245e-01,3.888888888888888951e-01,1.935064045482567385e-01
2.414664981036662439e-01,4.606741573033708015e-01,3.888888888888888951e-01,1.809712994040687806e-01
6.378002528445005925e-01,6.741573033707864981e-01,2.999999999999999889e-01,7.853962600178094888e-01
2.739148756847871735e-01,3.258426966292135019e-01,4.000000000000000222e-01,1.830947325159257566e-01
5.125368731563422209e-01,6.516853932584270037e-01,3.666666666666666408e-01,4.524967463524898759e-01
2.170248630425621605e-01,4.494382022471909988e-01,4.888888888888888729e-01,2.653606411398041209e-01
2.437842393594605861e-01,2.808988764044944020e-01,3.333333333333333148e-01,2.887184053702308573e-01
2.663295406658238718e-01,1.123595505617977497e-01,5.111111111111110716e-01,3.203644085211315717e-01
2.202907711757269293e-01,1.123595505617977497e-01,5.555555555555555802e-01,2.663881087745735843e-01
3.207964601769911495e-01,2.247191011235954994e-01,5.111111111111110716e-01,3.429686964860607090e-01
1.764643910661609638e-01,5.617977528089888040e-01,2.999999999999999889e-01,2.066579902733063911e-01
1.581331647703329013e-01,3.370786516853932491e-02,5.999999999999999778e-01,2.400849373244742790e-01
2.904551201011377759e-01,5.955056179775281011e-01,4.000000000000000222e-01,2.228234810603466065e-01
5.571007163927518269e-01,8.314606741573034032e-01,5.666666666666666519e-01,5.125008562230289888e-01
3.230088495575221264e-01,1.011235955056179747e-01,3.888888888888888951e-01,3.253647510103431784e-01
1.764643910661609638e-01,2.808988764044944020e-01,4.222222222222222210e-01,2.011781628878690220e-01
2.640117994100295018e-01,2.022471910112359494e-01,6.888888888888888840e-01,3.005000342489211329e-01
1.768857985672145083e-01,3.820224719101123489e-01,3.555555555555555691e-01,2.540584971573395245e-01
3.461862621154656594e-01,3.483146067415730518e-01,6.555555555555555580e-01,3.311870676073703779e-01
1.483354403708385949e-01,2.359550561797752743e-01,4.777777777777778012e-01,2.122748133433796924e-01
4.773493468183733768e-01,3.146067415730336991e-01,7.333333333333332815e-01,4.045482567299130139e-01
4.653392330383480657e-01,5.168539325842697041e-01,7.111111111111111382e-01,4.254400986368929161e-01
2.211335861778339629e-01,2.696629213483145993e-01,6.111111111111111605e-01,2.770052743338584644e-01
1.764643910661609638e-01,2.921348314606741492e-01,4.444444444444444198e-01,2.734433865333241731e-01
4.452170248630425431e-01,6.067415730337079038e-01,7.222222222222222099e-01,4.357147749845879936e-01
2.904551201011377759e-01,4.719101123595505487e-01,4.666666666666666741e-01,2.309062264538667142e-01
1.910029498525073755e-01,1.797752808988763995e-01,4.111111111111110938e-01,2.406329200630180076e-01
3.230088495575221264e-01,2.696629213483145993e-01,6.888888888888888840e-01,3.188574559901363181e-01
3.854825115887062781e-01,5.730337078651684957e-01,6.888888888888888840e-01,3.741352147407356887e-01
4.057100716392751938e-01,8.314606741573034032e-01,3.222222222222222432e-01,2.809781491883005522e-01
1.682469447956173592e-01,5.393258426966291985e-01,5.666666666666666519e-01,2.118638262894718682e-01
2.871892119679730349e-01,5.617977528089887485e-02,5.444444444444443976e-01,3.672854305089389704e-01
2.192372524230931374e-01,3.932584269662921517e-01,5.999999999999999778e-01,2.715939447907391169e-01
2.211335861778339629e-01,1.348314606741572996e-01,6.777777777777778123e-01,3.158435509281457554e-01
3.382848714707121784e-01,2.359550561797752743e-01,5.888888888888889062e-01,4.030413041989177603e-01
4.307838179519595245e-01,2.471910112359550493e-01,5.333333333333333259e-01,3.772861154873621281e-01
2.894016013485040117e-01,2.584269662921348520e-01,4.222222222222222210e-01,2.822111103500239970e-01
4.554361567635903940e-01,1.235955056179775247e-01,7.333333333333332815e-01,4.270840468525241573e-01
2.485250737463126913e-01,4.382022471910112515e-01,6.111111111111111605e-01,2.652921432974861271e-01
2.023809523809523836e-01,5.617977528089887485e-02,6.111111111111111605e-01,2.746763476950476179e-01
2.684365781710914556e-01,3.033707865168539519e-01,5.666666666666666519e-01,2.858414959928762267e-01
1.482300884955752296e-01,7.865168539325842478e-02,4.000000000000000222e-01,1.919309541749434911e-01
3.186894226717235656e-01,1.685393258426966245e-01,6.222222222222222321e-01,3.438591684361942402e-01
3.647281921618205081e-01,5.280898876404493958e-01,5.444444444444443976e-01,3.349544489348585397e-01
3.660977665402443959e-01,1.011235955056179747e-01,5.555555555555555802e-01,3.887252551544626566e-01
4.259376316898440540e-01,6.292134831460673983e-01,2.333333333333333370e-01,3.853688608808822358e-01
2.672777075431942428e-01,7.640449438202246979e-01,5.222222222222222543e-01,3.641345297623124755e-01
1.741466498103666216e-01,3.370786516853932491e-01,3.777777777777777679e-01,2.750873347489554144e-01
1.773072060682680251e-01,6.179775280898875955e-01,4.222222222222222210e-01,2.708404685252414623e-01
1.764643910661609638e-01,3.033707865168539519e-01,5.666666666666666519e-01,2.410439071169258041e-01
3.052043826380109737e-01,8.988764044943819975e-02,5.333333333333333259e-01,3.822864579765737347e-01
2.013274336283185917e-01,3.595505617977527990e-01,6.222222222222222321e-01,2.214535242139872573e-01
2.202907711757269293e-01,3.033707865168539519e-01,5.333333333333333259e-01,2.563189259538324327e-01
2.663295406658238718e-01,8.988764044943819975e-02,7.555555555555555358e-01,2.787862182341256378e-01
7.520016856300042463e-01,8.314606741573034032e-01,2.222222222222222099e-01,7.313514624289334520e-01
2.672777075431942428e-01,5.617977528089887485e-02,7.444444444444444642e-01,2.733748886910062348e-01
2.614833544037084012e-01,3.146067415730336991e-01,5.666666666666666519e-01,2.622782382354955644e-01
5.372945638432363724e-01,8.089887640449437978e-01,3.333333333333333148e-01,4.296184670182889298e-01
3.002528445006321101e-01,1.460674157303370746e-01,6.555555555555555580e-01,2.951572025481197237e-01
4.027602191319005209e-01,7.865168539325842478e-02,5.111111111111110716e-01,4.005068840331529323e-01
6.874209860935525107e-01,6.516853932584270037e-01,3.222222222222222432e-01,7.192958421809713121e-01
2.904551201011377759e-01,2.359550561797752743e-01,6.555555555555555580e-01,3.755736694294129485e-01
2.192372524230931374e-01,3.370786516853932491e-01,4.555555555555555469e-01,2.385094869511610316e-01
1.899494310998735835e-01,2.584269662921348520e-01,4.888888888888888729e-01,2.343996164120830117e-01
1.628739991571850065e-01,3.820224719101123489e-01,5.999999999999999778e-01,1.954928419754777824e-01
2.158659924146649756e-01,3.146067415730336991e-01,3.333333333333333148e-01,1.808343037194328484e-01
2.494732406236830902e-01,2.247191011235954994e-01,4.888888888888888729e-01,2.787862182341256378e-01
5.111672987779182220e-01,5.505617977528090012e-01,3.222222222222222432e-01,4.759230084252346060e-01
3.804256215760640769e-01,5.056179775280899014e-01,4.222222222222222210e-01,3.980409617097061536e-01
2.904551201011377759e-01,5.842696629213482984e-01,5.000000000000000000e-01,2.172751558325912713e-01
2.640117994100295018e-01,7.865168539325842478e-02,4.222222222222222210e-01,3.244742790602095917e-01
1.775179098187947835e-01,3.820224719101123489e-01,4.555555555555555469e-01,2.084389341735735368e-01
1.763590391908975985e-01,2.696629213483145993e-01,2.777777777777777901e-01,2.653606411398041209e-01
2.751790981879477238e-01,6.292134831460673983e-01,3.888888888888888951e-01,2.324131789848619678e-01
2.904551201011377759e-01,3.820224719101123489e-01,5.555555555555555802e-01,3.202274128364956396e-01
2.966708807416771898e-01,2.471910112359550493e-01,6.666666666666666297e-01,2.535105144187957960e-01
3.471344289928360860e-01,1.235955056179775247e-01,6.666666666666666297e-01,3.866703198849236189e-01
3.637800252844500815e-01,3.033707865168539519e-01,6.444444444444444864e-01,3.620110966504554995e-01
2.768647281921618464e-01,3.595505617977527990e-01,7.444444444444444642e-01,3.059798616343585298e-01
3.647281921618205081e-01,4.494382022471909988e-01,6.111111111111111605e-01,3.588601959038290046e-01
4.765065318162663432e-01,8.876404494382021948e-01,3.777777777777777679e-01,4.603055003767381193e-01
3.082595870206489841e-01,3.370786516853932491e-02,6.888888888888888840e-01,3.299541064456469885e-01
2.358828487147071329e-01,8.988764044943819975e-02,5.222222222222222543e-01,2.727584081101445124e-01
2.894016013485040117e-01,3.370786516853932491e-02,6.888888888888888840e-01,2.811151448729364843e-01
2.296670880741677190e-01,1.348314606741572996e-01,6.333333333333333037e-01,2.511815877799849495e-01
2.052254530130636356e-01,2.359550561797752743e-01,4.222222222222222210e-01,1.569285567504623558e-01
2.904551201011377759e-01,1.685393258426966245e-01,5.000000000000000000e-01,3.058428659497225977e-01
2.652760219131900521e-01,5.617977528089887485e-02,6.111111111111111605e-01,2.790602096033975021e-01
1.470712178676780446e-01,3.820224719101123489e-01,2.555555555555555358e-01,1.989862319336940799e-01
3.912920600913227243e-01,4.342952674054454953e-01,8.212324264649937255e-01,4.083698217220145810e-01
2.170248630425621605e-01,6.741573033707864981e-02,3.888888888888888951e-01,2.320021919309541714e-01
2.192372524230931374e-01,2.247191011235954994e-02,7.222222222222222099e-01,2.976231248715665578e-01
2.437842393594605861e-01,7.865168539325842478e-02,6.111111111111111605e-01,3.145420919241043722e-01
2.388327012220817502e-01,4.269662921348314488e-01,5.999999999999999778e-01,3.128981437084731865e-01
2.904551201011377759e-01,3.370786516853932491e-02,7.666666666666667185e-01,3.295431193917391366e-01
1.208386009270965011e-01,3.932584269662921517e-01,4.444444444444444198e-01,1.859716418932803594e-01
2.663295406658238718e-01,3.033707865168539519e-01,6.666666666666666297e-01,3.027604630454140966e-01
2.075431942688579778e-01,2.808988764044944020e-01,5.777777777777777235e-01,2.644016713473525404e-01
2.662241887905604787e-01,1.910112359550561745e-01,3.888888888888888951e-01,3.088567710117131049e-01
1.618204804045512146e-01,3.033707865168539519e-01,3.777777777777777679e-01,1.420645249674635235e-01
2.640117994100295018e-01,2.247191011235954994e-01,6.777777777777778123e-01,2.709774642098773945e-01
3.062579013906447378e-01,3.932584269662921517e-01,6.999999999999999556e-01,2.674840742516610970e-01
2.201854193004635363e-01,1.460674157303370746e-01,5.777777777777777235e-01,2.744023563257757536e-01
1.354825115887062781e-01,4.606741573033708015e-01,3.555555555555555691e-01,1.172683060483594719e-01
2.192372524230931374e-01,3.483146067415730518e-01,6.111111111111111605e-01,2.783067333378998476e-01
2.904551201011377759e-01,1.797752808988763995e-01,5.999999999999999778e-01,3.122816631276114641e-01
2.056468605141171524e-01,3.483146067415730518e-01,6.555555555555555580e-01,2.792657031303513726e-01
2.824483775811209574e-01,1.573033707865168496e-01,6.666666666666666297e-01,3.400917871087060784e-01
4.455330804888327223e-01,7.528089887640448952e-01,4.000000000000000222e-01,3.944790739091718623e-01
5.242309313105772972e-01,7.528089887640448952e-01,6.111111111111111605e-01,4.905815466812795123e-01
1.723556679308891615e-01,5.730337078651684957e-01,4.333333333333333481e-01,1.818617713542023395e-01
2.358828487147071329e-01,2.696629213483145993e-01,6.333333333333333037e-01,1.875470922665936069e-01
1.491782553729456284e-01,3.258426966292135019e-01,3.555555555555555691e-01,1.693951640523323476e-01
1.628739991571850065e-01,4.494382022471909988e-02,4.777777777777778012e-01,2.607027878621823169e-01
3.457648546144121426e-01,7.865168539325842478e-02,6.444444444444444864e-01,3.105007192273443462e-01
3.836915297092288180e-01,1.573033707865168496e-01,7.111111111111111382e-01,3.854373587232002296e-01
3.052043826380109737e-01,2.921348314606741492e-01,6.444444444444444864e-01,2.847455305157887695e-01
2.350400337126000716e-01,6.179775280898875955e-01,6.111111111111111605e-01,2.676210699362970291e-01
2.202907711757269293e-01,1.460674157303370746e-01,5.777777777777777235e-01,2.457702582368655464e-01
2.707543194268858255e-01,2.359550561797752743e-01,5.999999999999999778e-01,2.395369545859305505e-01
2.116519174041297802e-01,4.494382022471909988e-01,5.111111111111110716e-01,2.318651962463182392e-01
2.485250737463126913e-01,1.573033707865168496e-01,5.888888888888889062e-01,2.611822727584081072e-01
3.557732827644332074e-01,5.056179775280899014e-01,3.555555555555555691e-01,3.326255222960476932e-01
3.382848714707121784e-01,1.460674157303370746e-01,7.777777777777777901e-01,3.084457839578053084e-01
1.212600084281500179e-01,3.370786516853932491e-01,4.888888888888888729e-01,1.550791150078772440e-01
3.230088495575221264e-01,8.988764044943819975e-02,8.111111111111111160e-01,3.068018357421741227e-01
2.192372524230931374e-01,4.494382022471909988e-02,6.888888888888888840e-01,2.257688882800191754e-01
2.406236831015592104e-01,3.932584269662921517e-01,5.666666666666666519e-01,1.510377423111171902e-01
3.007796038769490199e-01,6.516853932584270037e-01,5.000000000000000000e-01,3.139256113432427053e-01
3.817951959544879648e-01,8.314606741573034032e-01,4.333333333333333481e-01,3.657784779779437168e-01
1.290560471976401058e-01,2.471910112359550493e-01,7.333333333333332815e-01,1.664497568326597787e-01
3.650442477876106318e-01,7.865168539325842478e-02,7.555555555555555358e-01,3.418042331666552580e-01
2.192372524230931374e-01,5.280898876404493958e-01,4.222222222222222210e-01,2.546749777382012470e-01
2.180783817951959525e-01,7.752808988764045006e-01,4.777777777777778012e-01,1.458319062949517131e-01
2.489464812473662081e-01,2.022471910112359494e-01,4.555555555555555469e-01,2.629632166586752251e-01
2.751790981879477238e-01,1.348314606741572996e-01,6.444444444444444864e-01,3.244057812178916533e-01
3.082595870206489841e-01,3.595505617977527990e-01,5.666666666666666519e-01,3.341324748270429468e-01
2.988832701222081667e-01,1.235955056179775247e-01,6.111111111111111605e-01,2.635796972395369475e-01
